reviewID,customerID,productID,ReviewDate,Rating,ReviewText,SentimentScore,SentimentCategory,SentimentBucket
503,5,16,2024-07-03,2,Product did not meet  my expectations.,0.0,Negative,Neutral (-0.05 to 0.05)
504,35,8,2024-01-18,4,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
505,82,2,2024-07-11,5,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
506,80,8,2025-10-19,2,"Average experience,  nothing special.",-0.3089,Negative,Mildly Negative (-0.5 to -0.05)
507,66,3,2024-12-10,3,Customer support  was very helpful.,0.6997,partially positive,Strongly Postive (0.50 to 1.00)
508,64,14,2025-01-19,3,"Good quality, but could be  cheaper.",0.2382,partially positive,Mildly Postive (0.05 to 0.50)
509,5,11,2024-05-25,5,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
510,20,6,2024-11-05,4,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
511,55,15,2025-04-01,1,Not  worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
512,11,1,2025-01-15,3,Shipping was fast and the item was well-packaged.,0.0,Neutral,Neutral (-0.05 to 0.05)
513,21,3,2025-11-09,5,Amazing value  for the price.,0.7351,Postive,Strongly Postive (0.50 to 1.00)
514,72,15,2023-06-18,2,"Average experience, nothing special.",-0.3089,Negative,Mildly Negative (-0.5 to -0.05)
515,89,3,2024-12-06,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
516,46,18,2025-01-03,4,The quality  is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
517,29,4,2024-03-30,5,"Great purchase, very  satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
518,17,12,2024-04-27,4,"Good quality, but could be cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
519,58,4,2023-03-06,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
520,63,1,2024-08-24,3,"Good quality, but could be cheaper.",0.2382,partially positive,Mildly Postive (0.05 to 0.50)
521,47,5,2024-03-31,2,Product did not meet my expectations.,0.0,Negative,Neutral (-0.05 to 0.05)
522,8,10,2023-08-04,1,Product  did not meet my expectations.,0.0,Negative,Neutral (-0.05 to 0.05)
523,8,12,2023-12-07,5,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
524,27,4,2025-09-01,4,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
525,1,1,2023-11-23,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
526,74,3,2025-05-20,3,"Good  quality, but could be cheaper.",0.2382,partially positive,Mildly Postive (0.05 to 0.50)
527,27,14,2024-07-03,3,Not worth  the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
528,81,16,2024-11-09,5,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
529,19,11,2025-05-05,4,Five stars  for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
530,48,10,2025-11-24,5,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
531,65,3,2024-07-21,5,Exceeded my expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
532,6,6,2023-05-30,5,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
533,92,6,2024-04-06,4,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
534,41,2,2025-07-02,4,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
535,85,13,2023-03-25,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
536,33,19,2024-12-29,2,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
537,8,9,2023-03-11,4,Shipping was fast and the item  was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
538,29,16,2025-11-12,4,"Good quality, but could be cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
539,74,17,2024-12-02,4,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
540,28,18,2025-12-09,3,"Good quality, but could be cheaper.",0.2382,partially positive,Mildly Postive (0.05 to 0.50)
541,73,20,2025-08-08,5,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
542,49,5,2023-07-11,1,"Not  satisfied, the product broke after a week.",-0.6288,Negative,Strongly Negative (-1.00 to -0.5)
543,64,17,2023-10-31,5,The build quality is impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
544,65,6,2023-10-29,5,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
545,45,13,2024-06-11,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
546,33,1,2024-11-14,5,Exceeded my expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
547,28,11,2024-05-28,1,The product arrived late.,0.0,Negative,Neutral (-0.05 to 0.05)
548,40,12,2023-01-11,5,Amazing value for the price.,0.7351,Postive,Strongly Postive (0.50 to 1.00)
549,73,15,2025-04-06,4,Five stars for the quick  delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
550,51,12,2024-10-07,3,Shipping was fast and the item was well-packaged.,0.0,Neutral,Neutral (-0.05 to 0.05)
551,45,2,2025-04-17,3,"Good quality, but could be cheaper.",0.2382,partially positive,Mildly Postive (0.05 to 0.50)
552,68,1,2023-07-28,4,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
553,60,20,2025-04-26,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
554,18,1,2024-08-16,2,The product arrived late.,0.0,Negative,Neutral (-0.05 to 0.05)
555,69,18,2025-11-24,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
556,91,6,2025-01-04,4,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
557,55,10,2024-07-28,3,"Great purchase,  very satisfied.",0.8016,partially positive,Strongly Postive (0.50 to 1.00)
558,83,13,2025-02-11,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
559,46,12,2024-05-16,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
560,24,6,2024-11-08,5,Exceeded my expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
561,6,5,2025-02-27,1,The product stopped working after a month.,-0.2263,Negative,Mildly Negative (-0.5 to -0.05)
562,41,5,2024-02-25,3,Not worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
563,86,13,2025-02-27,4,"Good quality, but could be cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
564,9,12,2025-10-13,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
565,60,20,2024-06-30,1,"Terrible customer service, would not  buy again.",-0.4767,Negative,Mildly Negative (-0.5 to -0.05)
566,89,10,2025-08-15,4,Five  stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
567,78,16,2024-02-21,5,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
568,17,13,2024-08-04,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
569,58,9,2024-07-17,5,Exceeded my  expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
570,50,15,2025-04-29,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
571,2,8,2024-10-15,3,"Average experience, nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
572,37,16,2025-04-23,4,"Great purchase, very  satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
573,57,8,2024-04-27,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
574,72,9,2025-10-13,5,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
575,93,14,2025-09-19,5,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
576,71,9,2025-10-04,5,Amazing value for the price.,0.7351,Postive,Strongly Postive (0.50 to 1.00)
577,65,9,2024-04-18,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
578,32,15,2023-08-01,5,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
579,24,8,2024-01-16,4,"Good quality, but could be cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
580,48,1,2025-04-15,3,"Average  experience, nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
581,69,18,2024-03-19,4,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
582,65,9,2023-01-29,5,Exceeded my  expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
583,88,8,2025-07-03,5,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
584,70,20,2024-12-04,4,Exceeded my expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
585,87,12,2025-10-23,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
586,7,17,2023-04-11,2,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
587,31,17,2025-08-31,3,Not worth  the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
588,39,18,2025-09-03,3,Shipping was fast and the item was well-packaged.,0.0,Neutral,Neutral (-0.05 to 0.05)
589,64,4,2024-03-21,3,Not  worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
590,27,4,2024-09-13,3,Not worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
591,65,12,2024-10-29,5,Five stars  for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
592,100,1,2025-01-18,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
593,62,8,2025-06-12,5,The build quality is impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
594,14,4,2025-10-01,2,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
595,46,5,2025-09-18,4,Exceeded  my expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
596,48,15,2025-06-27,3,"Good quality, but could  be cheaper.",0.2382,partially positive,Mildly Postive (0.05 to 0.50)
597,11,1,2025-09-07,5,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
598,3,2,2023-08-04,5,Amazing value for the price.,0.7351,Postive,Strongly Postive (0.50 to 1.00)
599,94,19,2025-08-01,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
600,65,3,2025-01-11,2,Not worth  the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
601,25,11,2025-07-31,5,Amazing  value for the price.,0.7351,Postive,Strongly Postive (0.50 to 1.00)
602,56,8,2023-02-08,3,Not worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
603,88,4,2024-07-02,5,Exceeded my expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
604,87,2,2023-06-10,3,"Average experience, nothing  special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
605,1,3,2023-06-17,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
606,48,8,2023-10-14,5,The build quality is impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
607,25,14,2025-07-07,3,"Great purchase, very satisfied.",0.8016,partially positive,Strongly Postive (0.50 to 1.00)
608,7,9,2023-03-21,4,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
609,40,10,2025-10-23,3,"Average experience, nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
610,69,3,2025-01-29,5,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
611,6,4,2023-12-06,2,"Average experience, nothing special.",-0.3089,Negative,Mildly Negative (-0.5 to -0.05)
612,38,2,2025-06-17,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
613,48,12,2025-02-10,3,"The product is okay, but the instructions  were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
614,23,2,2025-01-20,3,"I love this product, will buy again!",0.6696,partially positive,Strongly Postive (0.50 to 1.00)
615,98,1,2025-01-08,5,"Excellent  product, highly recommend!",0.7773,Postive,Strongly Postive (0.50 to 1.00)
616,38,20,2023-11-14,5,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
617,29,15,2025-12-22,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
618,45,7,2024-08-21,4,Shipping was fast and the item  was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
619,68,14,2023-12-06,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
620,100,1,2024-10-22,5,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
621,70,14,2025-05-13,2,The product arrived late.,0.0,Negative,Neutral (-0.05 to 0.05)
622,30,4,2025-12-22,4,The quality  is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
623,5,1,2025-06-15,3,"Good quality, but could be cheaper.",0.2382,partially positive,Mildly Postive (0.05 to 0.50)
624,82,14,2023-11-28,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
625,32,10,2023-02-20,5,"Great purchase, very  satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
626,38,11,2025-12-18,5,Exceeded my expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
627,18,6,2023-06-26,5,Amazing value for  the price.,0.7351,Postive,Strongly Postive (0.50 to 1.00)
628,22,4,2025-08-30,3,"Average experience, nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
629,16,20,2024-07-28,5,Exceeded my  expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
630,31,10,2024-08-14,4,The quality is  top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
631,73,12,2024-10-30,4,"Good quality, but could be  cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
632,40,20,2023-02-24,3,"Average experience,  nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
633,52,3,2023-12-26,2,The  product arrived late.,0.0,Negative,Neutral (-0.05 to 0.05)
634,27,13,2024-02-25,4,"Good quality, but could be  cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
635,85,16,2023-02-22,3,"The product is okay, but the instructions were  unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
636,37,13,2023-12-18,4,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
637,17,7,2024-08-21,3,"Good quality, but could be cheaper.",0.2382,partially positive,Mildly Postive (0.05 to 0.50)
638,63,16,2025-08-23,2,"Good quality, but could be cheaper.",0.2382,Partially negative,Mildly Postive (0.05 to 0.50)
639,14,12,2024-07-07,5,Amazing value for the price.,0.7351,Postive,Strongly Postive (0.50 to 1.00)
640,23,14,2024-08-09,3,"The product is okay,  but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
641,58,9,2024-01-05,1,I had a bad experience with this product.,-0.5423,Negative,Strongly Negative (-1.00 to -0.5)
642,53,17,2025-04-28,2,Disappointed with the performance.,-0.4767,Negative,Mildly Negative (-0.5 to -0.05)
643,89,16,2024-01-07,5,"Excellent product, highly recommend!",0.7773,Postive,Strongly Postive (0.50 to 1.00)
644,97,10,2023-11-25,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
645,23,20,2023-11-02,5,Customer support  was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
646,75,2,2023-10-09,5,"I  love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
647,68,2,2023-01-03,4,Customer support was  very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
648,76,5,2023-03-19,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
649,8,17,2025-02-05,2,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
650,28,3,2024-11-08,4,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
651,38,9,2024-09-10,4,"Good quality, but could be cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
652,39,19,2025-05-06,5,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
653,66,16,2025-01-14,5,Amazing value for the price.,0.7351,Postive,Strongly Postive (0.50 to 1.00)
654,46,8,2023-01-01,1,The color was different from what was shown.,0.0,Negative,Neutral (-0.05 to 0.05)
655,63,16,2023-04-06,4,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
656,17,11,2024-07-22,3,"Good quality,  but could be cheaper.",0.2382,partially positive,Mildly Postive (0.05 to 0.50)
657,35,11,2025-10-18,5,"Excellent product, highly recommend!",0.7773,Postive,Strongly Postive (0.50 to 1.00)
658,3,18,2025-06-16,1,Not worth the  money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
659,29,20,2023-03-16,5,The build quality is impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
660,62,5,2023-10-06,5,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
661,40,18,2025-09-20,2,"Average experience, nothing special.",-0.3089,Negative,Mildly Negative (-0.5 to -0.05)
662,15,5,2025-03-24,4,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
663,23,10,2025-05-26,5,"Excellent product, highly  recommend!",0.7773,Postive,Strongly Postive (0.50 to 1.00)
664,31,16,2025-08-11,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
665,99,12,2024-01-03,2,Product did not meet my expectations.,0.0,Negative,Neutral (-0.05 to 0.05)
666,53,19,2024-05-25,3,Not  worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
667,80,14,2024-01-08,4,The quality  is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
668,55,4,2024-04-25,5,"Excellent product,  highly recommend!",0.7773,Postive,Strongly Postive (0.50 to 1.00)
669,19,19,2025-12-31,4,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
670,53,13,2024-03-31,5,The build quality is  impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
671,24,5,2023-03-28,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
672,95,14,2025-02-15,5,"Great  purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
673,74,12,2025-10-16,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
674,29,1,2023-08-30,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
675,24,9,2025-02-07,2,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
676,6,12,2024-03-14,5,The build quality is  impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
677,6,17,2024-03-29,4,Five  stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
678,49,9,2025-05-19,3,"Average experience, nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
679,10,8,2025-09-29,2,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
680,60,20,2025-06-12,4,Exceeded my  expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
681,48,16,2024-03-21,5,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
682,80,11,2023-01-05,1,"Not satisfied, the product broke after a week.",-0.6288,Negative,Strongly Negative (-1.00 to -0.5)
683,22,10,2025-04-06,3,"Good quality, but could be cheaper.",0.2382,partially positive,Mildly Postive (0.05 to 0.50)
684,92,12,2025-01-12,2,Product did not meet my expectations.,0.0,Negative,Neutral (-0.05 to 0.05)
685,86,14,2024-03-22,1,The color was different from what was shown.,0.0,Negative,Neutral (-0.05 to 0.05)
686,31,17,2023-05-09,5,"I  love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
687,86,17,2023-07-16,2,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
688,32,12,2025-07-07,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
689,34,16,2025-04-23,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
690,61,19,2023-10-11,4,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
691,40,7,2024-07-27,3,Five stars for the quick delivery.,0.0,Neutral,Neutral (-0.05 to 0.05)
692,64,10,2023-12-22,3,Not worth the  money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
693,58,10,2023-08-31,5,The build quality is  impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
694,27,13,2024-07-05,3,"Average experience, nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
695,13,14,2023-09-15,4,Customer support  was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
696,48,11,2023-10-07,4,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
697,13,7,2024-09-21,4,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
698,4,18,2023-06-28,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
699,42,19,2023-01-30,3,Not worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
700,14,2,2023-11-23,4,"I  love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
701,68,4,2023-01-02,5,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
702,92,3,2025-02-06,3,Not worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
703,3,16,2024-04-17,5,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
704,8,20,2024-09-26,5,Exceeded my expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
705,88,11,2025-05-25,5,Exceeded  my expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
706,75,5,2024-01-03,5,Exceeded my  expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
707,96,16,2024-08-08,2,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
708,70,17,2024-01-20,5,The build quality is impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
709,1,16,2023-02-25,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
710,88,7,2025-09-26,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
711,39,12,2023-12-07,5,"Excellent  product, highly recommend!",0.7773,Postive,Strongly Postive (0.50 to 1.00)
712,53,17,2024-09-17,3,Not worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
713,55,12,2024-12-12,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
714,76,2,2023-01-11,4,"Good quality, but could be cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
715,13,2,2024-03-26,4,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
716,64,2,2023-08-12,3,"Good quality, but could be cheaper.",0.2382,partially positive,Mildly Postive (0.05 to 0.50)
717,82,1,2025-03-07,5,Exceeded my expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
718,30,20,2023-05-19,1,"Terrible customer service, would not buy again.",-0.4767,Negative,Mildly Negative (-0.5 to -0.05)
719,24,4,2025-12-03,2,"The product is okay, but the instructions were unclear.",-0.2617,Negative,Mildly Negative (-0.5 to -0.05)
720,41,4,2025-08-05,5,Shipping was fast and the item was  well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
721,4,15,2024-09-25,2,Not  worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
722,68,16,2025-10-14,4,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
723,84,7,2023-11-22,2,The product arrived late.,0.0,Negative,Neutral (-0.05 to 0.05)
724,31,3,2024-01-21,4,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
725,13,6,2025-09-30,4,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
726,33,20,2024-10-16,5,Customer support was  very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
727,39,1,2025-09-24,3,"Average experience, nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
728,30,1,2024-08-23,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
729,99,9,2023-03-17,1,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
730,67,6,2025-01-15,4,The quality is  top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
731,4,7,2023-07-13,5,The build  quality is impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
732,56,20,2025-03-02,4,"Excellent product, highly recommend!",0.7773,Postive,Strongly Postive (0.50 to 1.00)
733,75,13,2024-11-07,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
734,63,2,2024-03-10,5,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
735,22,15,2024-03-02,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
736,72,6,2023-10-17,5,"Excellent product, highly recommend!",0.7773,Postive,Strongly Postive (0.50 to 1.00)
737,45,15,2023-10-11,3,Not worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
738,3,12,2025-08-22,4,"Good quality, but could be cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
739,70,18,2023-07-05,3,"Average experience, nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
740,33,5,2025-02-05,2,"Good quality, but could be cheaper.",0.2382,Partially negative,Mildly Postive (0.05 to 0.50)
741,3,9,2025-05-24,3,Not  worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
742,84,7,2025-03-03,3,"Good quality, but could be cheaper.",0.2382,partially positive,Mildly Postive (0.05 to 0.50)
743,89,3,2023-05-15,3,Not worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
744,63,19,2023-03-31,3,Not worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
745,85,12,2024-05-17,5,Exceeded my expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
746,24,13,2024-03-28,5,"I love  this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
747,84,1,2023-04-27,5,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
748,100,13,2025-09-15,3,"Great purchase,  very satisfied.",0.8016,partially positive,Strongly Postive (0.50 to 1.00)
749,64,13,2025-06-28,2,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
750,3,5,2024-06-20,4,The  quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
751,58,17,2025-07-11,5,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
752,7,12,2024-10-11,1,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
753,94,4,2023-01-29,5,The build quality is impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
